region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-12-01 00:00,-5.8,0.95,2.2,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-01-01 00:00,-2.5,0.83,4.9,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-02-01 00:00,3.3,0.94,4.8,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-03-01 00:00,7.3,0.68,4.7,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-04-01 00:00,9.6,0.5,7.0,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-05-01 00:00,7.9,0.38,5.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-06-01 00:00,5.5,0.16,5.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-07-01 00:00,1.7,0.15,5.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-08-01 00:00,-5.4,0.23,3.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-09-01 00:00,-11.8,0.46,1.5,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-10-01 00:00,-12.4,0.4,3.9,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-11-01 00:00,-12.8,0.62,4.1,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-12-01 00:00,-7.7,1.04,4.6,0,中,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-01-01 00:00,0.7,1.23,3.9,0,低,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-02-01 00:00,8.3,0.87,7.1,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-03-01 00:00,12.3,0.84,6.1,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-04-01 00:00,11.2,0.53,6.3,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-05-01 00:00,11.1,0.32,5.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-06-01 00:00,3.3,0.16,6.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-07-01 00:00,0.3,0.4,5.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-08-01 00:00,-0.5,0.06,3.5,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-09-01 00:00,-9.1,0.31,2.1,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-10-01 00:00,-14.3,0.4,3.5,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-11-01 00:00,-8.8,0.75,2.2,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-12-01 00:00,-3.1,0.9,2.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-01-01 00:00,2.4,0.83,4.8,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-02-01 00:00,6.4,1.02,5.3,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-03-01 00:00,11.6,1.05,4.8,0,低,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-04-01 00:00,11.4,0.7,5.9,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-05-01 00:00,12.0,0.45,6.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-06-01 00:00,5.9,0.2,6.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-07-01 00:00,1.8,0.28,2.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-08-01 00:00,-4.0,0.18,4.7,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-09-01 00:00,-6.6,0.48,2.2,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-10-01 00:00,-10.3,0.47,2.8,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-11-01 00:00,-7.6,0.66,2.9,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-12-01 00:00,-5.7,0.91,3.6,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-01-01 00:00,-1.3,0.54,4.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-02-01 00:00,6.6,0.6,5.9,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-03-01 00:00,7.3,0.39,4.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-04-01 00:00,14.6,0.37,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-05-01 00:00,8.6,0.28,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-06-01 00:00,8.6,0.25,5.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-07-01 00:00,3.0,0.18,3.0,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-08-01 00:00,-6.3,0.08,3.1,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-09-01 00:00,-7.0,0.27,0.8,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-10-01 00:00,-10.7,0.24,1.0,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-11-01 00:00,-9.0,0.45,3.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-12-01 00:00,-5.6,0.48,3.0,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-01-01 00:00,-0.6,0.61,3.8,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-02-01 00:00,3.8,0.64,4.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-03-01 00:00,5.4,0.45,4.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-04-01 00:00,8.4,0.3,6.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-05-01 00:00,7.9,0.15,5.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-06-01 00:00,8.1,0.11,6.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-07-01 00:00,-2.5,0.2,1.9,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-08-01 00:00,-6.1,0.35,3.9,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-09-01 00:00,-9.7,0.19,1.8,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-10-01 00:00,-12.9,0.44,0.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-11-01 00:00,-13.4,0.5,1.6,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-12-01 00:00,-7.4,0.68,3.5,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-01-01 00:00,-0.1,0.65,2.9,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-02-01 00:00,3.6,0.53,4.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-03-01 00:00,5.4,0.42,4.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-04-01 00:00,13.0,0.41,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-05-01 00:00,11.8,0.21,5.4,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-06-01 00:00,4.6,0.17,6.4,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-07-01 00:00,3.0,0.3,4.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-08-01 00:00,-8.6,0.09,3.7,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-09-01 00:00,-10.6,0.41,1.9,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-10-01 00:00,-10.1,0.53,2.6,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-11-01 00:00,-7.9,0.48,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-12-01 00:00,-6.9,0.52,3.8,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-01-01 00:00,-1.2,0.57,4.7,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-02-01 00:00,5.7,0.55,5.3,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-03-01 00:00,11.6,0.47,6.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-04-01 00:00,12.8,0.5,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-05-01 00:00,8.6,0.27,6.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-06-01 00:00,7.9,0.18,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-07-01 00:00,-3.5,0.13,5.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-08-01 00:00,-7.4,0.09,4.0,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-09-01 00:00,-14.6,0.33,2.7,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-10-01 00:00,-11.5,0.24,0.5,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-11-01 00:00,-17.0,0.38,0.5,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-12-01 00:00,-9.1,0.51,4.2,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-01-01 00:00,-1.8,0.82,4.6,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-02-01 00:00,4.9,0.52,5.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-03-01 00:00,7.5,0.6,5.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-04-01 00:00,8.4,0.35,5.4,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-05-01 00:00,4.8,0.38,6.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-06-01 00:00,3.7,0.07,6.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-07-01 00:00,-2.8,0.42,1.9,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-08-01 00:00,-12.1,0.28,3.1,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-09-01 00:00,-10.7,0.22,2.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-10-01 00:00,-14.4,0.41,2.3,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-11-01 00:00,-14.3,0.42,2.4,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-12-01 00:00,-11.1,0.53,3.7,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-01-01 00:00,-5.4,0.58,3.2,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-02-01 00:00,4.0,0.58,3.9,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-03-01 00:00,5.8,0.63,5.8,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-04-01 00:00,11.6,0.38,5.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-05-01 00:00,7.3,0.17,7.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-06-01 00:00,3.9,0.17,5.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-07-01 00:00,-3.3,0.07,4.6,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-08-01 00:00,-5.6,0.07,4.1,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-09-01 00:00,-10.5,0.34,0.7,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-10-01 00:00,-15.3,0.37,2.4,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-11-01 00:00,-12.8,0.58,3.6,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-12-01 00:00,-12.9,0.64,4.0,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-01-01 00:00,-4.2,0.5,6.5,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-02-01 00:00,-0.8,0.55,6.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-03-01 00:00,7.8,0.56,4.2,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-04-01 00:00,9.0,0.38,7.4,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-05-01 00:00,5.3,0.26,6.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-06-01 00:00,1.8,0.13,5.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-07-01 00:00,-4.4,0.19,3.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-08-01 00:00,-12.6,0.13,4.0,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-09-01 00:00,-13.7,0.23,1.3,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-10-01 00:00,-14.8,0.35,2.7,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-11-01 00:00,-11.5,0.4,2.0,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-12-01 00:00,-9.1,0.47,4.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-01-01 00:00,-2.4,0.48,4.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-02-01 00:00,2.9,0.65,4.8,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-03-01 00:00,6.5,0.58,5.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-04-01 00:00,8.0,0.28,7.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-05-01 00:00,5.5,0.17,3.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-06-01 00:00,2.1,0.21,4.0,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-07-01 00:00,-2.9,0.43,4.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-08-01 00:00,-9.1,0.43,3.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-09-01 00:00,-12.3,0.2,0.9,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-10-01 00:00,-15.8,0.32,4.2,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-11-01 00:00,-15.4,0.51,1.8,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-12-01 00:00,-11.1,0.66,1.7,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-01-01 00:00,-2.7,0.63,6.0,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-02-01 00:00,-1.5,0.72,7.9,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-03-01 00:00,4.2,0.65,6.3,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-04-01 00:00,7.1,0.56,9.0,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-05-01 00:00,1.4,0.46,7.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-06-01 00:00,1.7,0.31,6.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-07-01 00:00,-7.9,0.2,3.7,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-08-01 00:00,-12.7,0.23,5.0,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-09-01 00:00,-16.0,0.38,3.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-10-01 00:00,-16.4,0.31,1.0,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-11-01 00:00,-16.7,0.59,2.0,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-12-01 00:00,-10.6,0.57,4.9,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-01-01 00:00,-3.3,0.68,5.1,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-02-01 00:00,-1.1,0.73,5.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-03-01 00:00,3.8,0.5,6.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-04-01 00:00,6.4,0.48,8.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-05-01 00:00,4.6,0.4,5.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-06-01 00:00,1.8,0.09,6.9,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-07-01 00:00,-5.2,0.11,5.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-08-01 00:00,-12.3,0.03,4.5,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-09-01 00:00,-17.7,0.21,3.2,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-10-01 00:00,-22.1,0.66,4.0,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-11-01 00:00,-18.6,0.57,5.3,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-12-01 00:00,-14.6,0.59,3.3,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-01-01 00:00,-8.3,0.37,6.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-02-01 00:00,-1.6,0.63,6.7,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-03-01 00:00,-0.8,0.23,8.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-04-01 00:00,-3.0,0.25,6.7,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-05-01 00:00,-0.7,0.14,7.2,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-06-01 00:00,-1.0,0.06,7.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-07-01 00:00,-9.3,0.23,7.0,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-08-01 00:00,-21.1,0.02,5.3,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-09-01 00:00,-15.3,0.1,5.1,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-10-01 00:00,-21.2,0.14,4.1,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-11-01 00:00,-20.6,0.28,4.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-12-01 00:00,-14.2,0.24,5.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-01-01 00:00,-8.2,0.31,6.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-02-01 00:00,-2.5,0.5,9.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-03-01 00:00,0.8,0.41,7.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-04-01 00:00,1.2,0.31,9.0,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-05-01 00:00,-0.1,0.2,9.6,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
